sample_number;quantity;copper;zinc;calcium;gold;silver;organic
5;118;2.46;5.67;3.7;0.7;0.68;96.6
5;82;2.22;7.33;2.7;0.4;0.18;98.4
6;6;1.95;1.67;0.7;0.3;0.52;97.8
5;76;2.1;11;2.7;0.4;0.15;93.9
5;97;1.8;10;3.2;0.5;0.4;95.1
5;162;1.89;11;4.9;0.5;0.55;96
5;80;1.71;7;2.7;0.5;0.1;98.1
5;108;2.07;8;3.5;0.5;0.23;96
5;112;2.16;9;3.7;0.4;0.25;97.8
5;180;2.67;3.67;5.4;0.5;0.33;95.7
5;89;2.82;8.33;3;0.3;0.26;96.9
5;132;1.68;8;4.2;0.4;0.25;93.6
5;85;2.04;11.33;3;0.5;0.24;93.9
5;147;2.04;14.67;4.7;0.4;0.26;93.6
6;169;1.71;20;5.2;0.7;0.21;109.5
6;169;1.71;20;5.2;0.7;0.21;109.5
5;114;2.07;2;3.7;0.7;0.27;94.5
5;112;2.07;15.33;3.7;0.4;0.28;100.5
5;113;2.04;1.67;3.7;0.7;0.23;96.9
5;70;1.86;5.67;2.5;0.4;0.18;98.1
5;91;2.04;8.33;3;0.4;0.21;93.9
5;116;2.1;12.33;3.7;0.4;0.29;88.5
5;116;2.1;12.33;3.7;0.4;0.29;88.5
5;120;2.25;14;4;0.5;0.19;102
6;78;2.34;7;2.7;0.3;0.15;88.2
5;171;2.01;18;5.2;0.4;0.26;96.9
5;94;2.01;10;3.2;0.4;0.21;87.6
5;204;1.86;21.67;6.2;0.5;0.27;95.1
5;127;2.22;14;4;0.7;0.26;103.8
6;146;1.74;8.67;4.4;0.5;0.33;92.7
6;146;1.74;8.67;4.4;0.5;0.33;92.7
5;173;2.1;15.67;5.2;0.4;0.27;96.9
6;287;2.13;48.83;8.4;0.4;0.49;97.2
5;94;2.22;4.33;3.2;0.4;0.21;93.6
5;122;2.28;13.67;4;0.5;0.2;102.9
5;131;2.28;9;4.2;0.5;0.16;96
5;134;2.28;14.33;4.2;0.7;0.17;100.8
6;112;2.07;11.33;3.7;0.5;0.17;94.8
5;217;1.86;9.33;6.4;0.5;0.34;95.4
5;159;2.25;21.33;4.9;0.5;0.26;93
5;86;2.31;11;3;0.6;0.24;96.6
5;87;2.22;7.67;3;0.7;0.17;105.6
5;151;2.01;17.33;4.7;0.7;0.23;106.2
5;80;2.22;5.33;2.7;0.5;0.2;98.4
6;57;1.92;6.67;2.2;0.5;0.16;108.3
6;86;2.22;7;3;0.6;0.18;105.6
5;130;2.58;12.67;4.2;0.6;0.17;93
6;198;2.52;8.33;5.9;0.7;0.3;89.4
5;84;2.76;5.33;3;0.7;0.19;92.7
5;200;2.1;10;5.9;0.6;0.16;101.4
5;200;2.1;10;5.9;0.6;0.16;101.4
5;195;1.89;19.33;5.9;0.5;0.27;95.7
5;181;1.86;18;5.4;0.5;0.26;95.7
5;195;1.89;19.33;5.9;0.5;0.27;95.7
6;131;2.43;8;4.2;0.5;0.33;96.6
5;75;2.22;9.67;2.7;0.5;0.2;94.8
5;169;1.98;20.33;5.2;0.5;0.25;96.6
5;169;1.98;20.33;5.2;0.5;0.25;96.6
5;152;2.16;17.33;4.7;0.5;0.26;95.4
5;72;1.77;7.67;2.5;0.5;0.2;96
5;81;1.92;9.67;2.7;0.4;0.21;94.5
5;81;1.92;9.67;2.7;0.4;0.21;94.5
5;61;2.04;5.33;2.2;0.5;0.48;96.9
5;163;1.98;19.67;4.9;0.5;0.26;96
5;110;2.28;6.67;3.5;0.5;0.21;94.5
5;149;2.31;10.33;4.7;0.6;0.25;92.1
5;131;2.28;11;4.2;0.5;0.35;90.9
5;128;1.95;10;4;0.4;0.33;95.1
5;99;1.86;14;3.2;0.6;0.2;104.4
5;173;2.28;10.67;5.2;0.5;0.19;93
5;102;2.04;13.33;3.5;0.6;0.23;91.8
5;164;1.95;18;4.9;0.5;0.25;95.1
5;132;1.8;22.33;4.2;0.6;0.19;106.2
5;128;1.53;16;4;0.5;0.21;105
5;97;2.07;4.33;3.2;0.5;0.17;94.8
6;126;1.53;14;4;0.6;0.17;95.4
5;81;1.92;8.67;2.7;0.5;0.17;100.2
5;81;1.92;8.67;2.7;0.5;0.17;100.2
5;112;2.34;12.67;3.7;0.5;0.22;97.5
5;166;1.98;16;5.2;0.5;0.26;96
5;136;2.13;15.67;4.2;0.8;0.17;100.2
5;136;2.13;15.67;4.2;0.8;0.17;100.2
5;136;2.13;15.67;4.2;0.8;0.17;100.2
5;138;2.13;15;4.4;0.8;0.18;100.2
5;114;2.4;4.33;3.7;0.7;0.24;96.9
5;199;1.98;18;5.9;0.5;0.24;91.2
5;111;1.74;12;3.7;0.5;0.22;97.8
6;131;1.92;13.67;4.2;0.6;0.38;93.3
6;70;2.04;10;2.5;0.5;0.14;98.1
6;70;2.04;10;2.5;0.5;0.14;98.1
6;131;1.92;13.67;4.2;0.6;0.38;93.3
5;110;2.04;14;3.5;0.6;0.19;93.6
5;110;2.04;14;3.5;0.6;0.19;93.6
5;89;2.04;5.67;3;0.4;0.18;102.6
5;171;1.98;17.33;5.2;0.5;0.26;94.8
5;67;2.46;6;2.5;0.6;0.31;96.9
6;91;1.8;14;3;0.5;0.28;93
6;91;1.8;14;3;0.5;0.28;93
6;91;1.8;14;3;0.5;0.28;93
6;91;1.8;14;3;0.5;0.28;93
5;97;2.04;13.33;3.2;0.7;0.14;92.1
5;97;2.04;13.33;3.2;0.7;0.14;92.1
5;59;2.19;5.33;2.2;0.5;0.25;92.1
6;127;1.89;15;4;0.5;0.18;92.7
5;166;1.89;21;5.2;0.4;0.34;95.4
5;73;1.56;5.33;2.5;0.5;0.2;103.2
6;71;2.1;9.67;2.5;0.4;0.24;99
5;119;1.92;17.67;3.7;0.4;0.18;97.5
6;98;1.98;12.33;3.2;0.5;0.22;92.4
6;98;1.98;12.33;3.2;0.5;0.22;92.4
6;98;1.98;12.33;3.2;0.5;0.22;92.4
6;98;1.98;12.33;3.2;0.5;0.22;92.4
6;98;1.98;12.33;3.2;0.5;0.22;92.4
5;103;1.86;9.33;3.5;0.5;0.21;96.6
5;127;2.04;11.67;4;0.6;0.33;97.2
5;144;2.19;20.17;4.4;0.5;0.26;91.8
5;136;2.19;20.17;4.2;0.5;0.26;91.8
6;163;1.92;17;4.9;0.6;0.46;101.7
5;81;2.04;6.67;2.7;0.5;0.23;93
6;92;1.71;14.67;3;0.7;0.2;89.1
5;75;2.25;10;2.7;0.5;0.31;96.6
6;420;1.83;96.33;12.1;0.6;0.26;103.2
5;140;2.04;23;4.4;0.5;0.27;94.8
5;140;2.04;23;4.4;0.5;0.27;94.8
5;140;2.04;23;4.4;0.5;0.27;94.8
5;140;2.04;23;4.4;0.5;0.27;94.8
6;91;1.86;11.67;3;0.4;0.26;93.3
6;57;1.56;6.67;2.2;0.6;0.25;99.6
5;148;1.98;19;4.7;0.5;0.32;94.5
5;127;1.8;16.67;4;0.4;0.19;99
5;127;1.8;16.67;4;0.4;0.19;99
5;77;2.16;13.67;2.7;0.5;0.18;94.2
5;177;2.52;13;5.4;0.6;0.27;94.2
5;153;1.92;14;4.7;0.7;0.33;95.7
5;147;2.04;16;4.7;0.5;0.28;87.9
5;147;2.04;16;4.7;0.5;0.28;87.9
5;150;1.83;7.67;4.7;0.8;0.4;96.6
5;180;1.92;13.67;5.4;0.5;0.17;105
5;180;1.92;13.67;5.4;0.5;0.17;105
5;88;2.07;12;3;0.4;0.12;99.6
6;184;1.98;5.67;5.7;0.6;0.91;100.2
5;129;2.16;10;4.2;0.5;0.27;93
5;129;2.16;10;4.2;0.5;0.27;93
5;148;1.77;17.33;4.7;0.4;0.26;100.5
3;64;1.92;6.33;2.2;0.4;0.34;96.3
5;225;1.98;18;6.7;0.5;0.52;97.8
6;93;1.95;8;3.2;0.5;0.41;103.2
6;93;1.95;8;3.2;0.5;0.41;103.2
6;93;1.92;8;3.2;0.5;0.41;103.2
5;150;1.8;13.33;4.7;0.5;0.24;109.2
5;150;1.8;13.33;4.7;0.5;0.24;109.2
5;21;2.16;2.33;1.2;0.4;0.34;95.7
5;83;1.92;10.33;2.7;0.8;0.1;102.9
5;133;1.8;19.67;4.2;0.6;0.26;92.4
6;208;2.1;10.33;6.2;0.6;0.32;96.9
6;208;2.1;10.33;6.2;0.6;0.32;96.9
5;118;1.95;23.33;3.7;0.8;0.21;99.9
5;201;2.31;7.33;6.2;0.6;0.42;91.8
5;202;1.8;20.33;6.2;0.5;0.28;95.7
5;202;1.8;20.33;6.2;0.5;0.28;95.7
5;209;1.83;21;6.2;0.4;0.28;92.4
5;52;2.49;2.67;2;0.6;0.27;92.4
5;47;1.92;3.33;1.7;0.4;0.43;92.4
6;37;2.04;3.33;1.5;0.5;0.71;100.8
5;153;2.31;20;4.7;0.7;0.16;97.2
5;190;1.86;20.67;5.7;0.5;0.25;95.7
5;223;2.25;18.33;6.7;0.4;0.33;88.5
5;132;2.19;9.67;4.2;0.5;0.24;93
5;152;1.92;20.67;4.7;0.5;0.3;92.4
5;172;2.31;8.33;5.2;0.5;0.34;89.1
5;160;2.25;14;4.9;0.6;0.28;101.1
5;170;2.22;14.33;5.2;0.4;0.2;90.9
5;170;2.22;14.33;5.2;0.4;0.2;90.9
5;158;2.16;11.67;4.9;0.5;0.21;91.5
5;139;2.07;12;4.4;0.4;0.2;95.7
5;141;2.01;10;4.4;0.5;0.25;103.2
5;111;2.16;9;3.7;0.5;0.24;97.5
5;164;2.25;7.33;4.9;0.4;0.32;92.7
5;170;2.52;18.33;5.2;0.6;0.35;92.1
5;170;2.52;18.33;5.2;0.6;0.35;92.1
5;87;2.7;8.67;3;0.3;0.24;96.3
5;231;2.01;13.33;6.9;0.5;0.18;98.7
5;231;2.01;13.33;6.9;0.5;0.18;98.7
5;231;2.01;13.33;6.9;0.5;0.18;98.7
5;83;2.04;11.67;2.7;0.5;0.35;98.4
6;99;2.1;2.67;3.2;0.3;0.39;90
5;118;2.16;3.67;3.7;0.4;0.4;90.3
5;113;2.37;9;3.7;0.4;0.11;97.2
5;144;1.92;18;4.4;0.4;0.15;106.8
5;118;2.16;3.67;3.7;0.4;0.4;90.3
6;104;1.98;8.67;3.5;0.6;0.25;101.1
5;88;2.55;7.67;3;0.3;0.17;86.4
6;117;2.01;13;3.7;0.4;0.41;97.2
5;192;2.43;15.33;5.9;0.5;0.2;92.7
5;175;2.7;17.33;5.4;0.4;0.22;99.3
5;208;2.49;16.67;6.2;0.5;0.25;90.9
5;129;2.25;16.67;4.2;0.6;0.24;95.1
5;78;1.74;7;2.7;0.5;0.15;95.7
6;178;2.01;18;5.4;0.4;0.27;97.5
3;124;1.98;19.33;4;0.4;0.37;95.1
5;152;2.04;14.67;4.7;0.6;0.24;98.7
6;148;2.1;12.67;4.7;0.5;0.21;100.2
5;177;2.04;25.33;5.4;0.4;0.27;97.2
5;123;2.52;10;4;0.5;0.2;97.5
5;126;2.52;11;4;0.5;0.28;102
5;121;2.43;15.33;4;0.5;0.24;94.8
6;143;1.8;14;4.4;0.5;0.28;96
5;85;2.22;8.67;3;0.7;0.18;105.6
5;105;2.13;12;3.5;0.5;0.18;87.6
5;105;2.13;12;3.5;0.5;0.18;87.6
5;127;2.07;3.33;4;0.5;0.44;99.6
5;127;2.07;3.33;4;0.5;0.44;99.6
6;166;1.89;15;5.2;0.5;0.27;96.9
6;166;1.89;15;5.2;0.5;0.27;96.9
5;98;2.49;16.67;3.2;0.5;0.27;95.4
6;192;2.37;15.33;5.9;0.6;0.31;104.1
6;220;2.19;19.67;6.7;0.5;0.37;93.9
5;127;1.89;16.33;4;0.4;0.21;96.6
5;93;2.01;12.67;3.2;0.4;0.12;99.9
5;162;1.95;12;4.9;0.5;0.22;90.6
5;121;2.13;16.67;4;0.5;0.29;93.9
6;125;1.89;18;4;0.4;0.2;94.8
5;145;2.4;16.33;4.4;0.7;0.23;97.8
5;99;2.31;1.33;3.2;0.3;0.3;95.4
5;99;2.31;1.33;3.2;0.3;0.3;95.4
5;208;1.92;9.67;6.2;0.5;0.44;97.8
6;141;1.89;13.67;4.4;0.5;0.25;94.8
5;92;2.16;7.33;3;0.4;0.44;96.3
6;141;1.89;13.67;4.4;0.5;0.25;94.8
5;67;2.19;8;2.5;0.4;0.2;88.2
5;67;2.19;8;2.5;0.4;0.2;88.2
5;122;1.89;11;4;0.5;0.3;96.6
5;156;2.01;15;4.9;0.5;0.23;93.3
5;169;2.07;17.33;5.2;0.6;0.38;90
5;169;2.07;17.33;5.2;0.6;0.38;90
5;169;2.07;17.33;5.2;0.6;0.38;90
5;105;1.86;6.33;3.5;0.5;0.3;99.6
5;169;2.07;17;5.2;0.6;0.36;90
5;169;2.07;17.33;5.2;0.6;0.38;90
5;116;2.04;18;3.7;0.4;0.2;95.7
5;168;1.95;17.33;5.2;0.5;0.25;96
6;187;1.8;33.67;5.7;0.3;0.23;91.5
5;158;1.98;18.33;4.9;0.5;0.32;96
6;187;1.8;33.67;5.7;0.3;0.23;91.5
5;159;1.92;16.33;4.9;0.5;0.28;94.5
5;159;1.92;16.33;4.9;0.5;0.28;94.5
5;141;2.22;11.67;4.4;0.6;0.28;94.2
5;187;2.19;17.33;5.7;0.4;0.25;93.6
5;187;2.19;17.33;5.7;0.4;0.25;93.6
5;93;2.52;19.67;3.2;0.6;0.23;93
5;187;2.19;17.33;5.7;0.4;0.25;93.6
5;139;1.86;15.67;4.4;0.6;0.27;96.3
5;141;1.83;15.67;4.4;0.6;0.27;96.6
5;139;1.86;15.67;4.4;0.6;0.27;96.3
6;90;1.68;12;3;0.4;0.19;97.8
6;90;1.68;12;3;0.4;0.19;97.8
6;90;1.62;12;3;0.4;0.19;97.8
5;203;2.19;24.33;6.2;0.7;0.23;94.8
6;109;1.83;15.33;3.5;0.4;0.2;99
5;203;2.19;24.33;6.2;0.7;0.23;94.8
5;91;2.01;10.67;3;0.5;0.28;97.5
5;91;2.01;10.67;3;0.5;0.28;97.5
5;91;2.01;10.67;3;0.5;0.28;97.5
6;50;1.92;6.67;2;0.4;0.41;95.7
0;50;1.92;6.67;2;0.4;0.41;95.7
5;142;1.83;13.67;4.4;0.5;0.28;96.3
5;56;2.28;7.67;2;0.5;0.26;88.8
6;76;1.95;6.67;2.7;0.3;0.33;91.8
5;53;2.22;4.67;2;0.5;0.26;91.8
6;127;1.89;14.67;4;0.5;0.17;92.4
5;186;2.22;15.67;5.7;0.4;0.31;97.8
5;186;2.22;15.67;5.7;0.4;0.31;97.8
5;186;2.22;15.67;5.7;0.4;0.31;97.8
5;166;1.86;20.33;5.2;0.5;0.32;95.7
5;137;2.07;8.33;4.2;0.5;0.35;96
5;99;1.59;8.33;3.2;0.6;0.33;99.6
6;181;1.86;11;5.4;0.6;0.29;93.3
5;92;1.98;9.33;3;0.5;0.26;86.1
6;116;2.13;10.67;3.7;0.4;0.31;94.2
6;116;2.13;10.67;3.7;0.4;0.31;94.2
5;183;2.19;23.33;5.7;0.8;0.22;97.5
6;105;2.16;4.67;3.5;0.5;0.47;92.7
6;105;2.16;4.67;3.5;0.5;0.47;92.7
6;153;1.89;17.67;4.7;0.5;0.39;97.2
6;171;1.89;16;5.2;0.5;0.36;95.1
6;129;2.01;26.33;4.2;0.4;0.18;93.6
5;93;2.1;8.33;3.2;0.5;0.23;93.3
5;126;1.89;11.67;4;1;0.37;93
6;157;1.95;13;4.9;0.6;0.51;98.4
6;157;1.95;13;4.9;0.6;0.51;98.4
5;129;1.8;18.33;4.2;0.6;0.29;92.7
5;129;1.8;18.33;4.2;0.6;0.29;92.7
5;129;1.8;18.33;4.2;0.6;0.29;92.7
5;129;1.8;18.33;4.2;0.6;0.29;92.7
5;130;2.4;11.67;4.2;0.5;0.23;92.7
5;86;2.37;4.33;3;0.5;0.3;97.2
5;41;1.56;5.67;1.7;0.4;0.21;97.2
5;130;1.53;13.33;4.2;0.5;0.3;98.7
5;141;2.1;22.33;4.4;0.6;0.36;91.5
5;141;2.1;22.33;4.4;0.6;0.36;91.5
6;92;1.71;10;3;0.6;0.41;98.7
5;105;1.68;5.33;3.5;0.5;0.2;104.7
5;154;1.95;22.67;4.7;0.5;0.33;94.2
5;112;1.89;4.67;3.7;0.5;0.3;99
5;112;1.89;4.67;3.7;0.5;0.3;99
5;102;2.04;13.67;3.5;0.5;0.26;104.1
5;223;1.83;21.67;6.7;0.5;0.27;93.6
5;130;2.01;9.67;4.2;0.5;0.41;96.6
5;130;2.01;9.67;4.2;0.5;0.41;96.6
5;56;2.46;4;2;0.8;0.23;91.8
5;65;1.89;4.67;2.2;0.4;0.36;98.4
5;156;1.92;13.67;4.9;0.7;0.25;95.7
5;176;2.04;18.33;5.4;0.5;0.27;94.5
6;104;3.06;6.67;3.5;0.5;0.44;89.7
5;121;1.98;16.33;4;0.9;0.18;102.9
5;158;2.31;12;4.9;0.6;0.29;95.1
5;158;2.31;12;4.9;0.6;0.29;95.1
5;135;1.71;5.67;4.2;0.6;0.32;96.6
6;105;2.07;4.33;3.5;0.5;0.49;95.1
6;117;1.83;5.33;3.7;0.5;0.41;99.6
5;130;2.01;10.33;4.2;0.7;0.21;93.6
5;137;2.22;12.67;4.2;0.5;0.26;93.9
5;138;2.19;12.67;4.4;0.4;0.25;102.9
5;138;2.19;12.67;4.4;0.4;0.25;102.9
5;66;2.13;4;2.5;0.4;0.28;94.5
5;66;2.13;4;2.5;0.4;0.28;94.5
5;156;2.07;14.67;4.9;0.5;0.18;99
5;156;2.07;14.67;4.9;0.5;0.18;99
5;153;2.22;12.67;4.7;0.5;0.32;90.9
5;197;2.25;15.33;5.9;0.5;0.24;92.4
5;197;1.95;25;5.9;0.4;0.25;95.7
5;169;2.49;18.67;5.2;0.6;0.14;96.3
5;74;2.16;7.67;2.5;0.5;0.21;94.8
5;91;2.58;9.67;3;0.4;0.26;88.8
5;166;1.86;9;5.2;0.5;0.55;95.1
5;193;2.49;20.67;5.9;0.5;0.21;90.3
6;77;1.5;3.33;2.7;0.4;0.33;104.4
6;77;1.5;3.33;2.7;0.4;0.33;104.4
6;77;1.5;3.33;2.7;0.4;0.33;104.4
5;130;1.71;9.33;4.2;0.4;0.25;93.9
5;122;2.91;7.67;4;0.6;0.14;89.4
5;74;2.82;4.67;2.5;0.6;0.17;90.6
5;189;2.25;20.33;5.7;0.3;0.23;94.2
5;132;2.37;11;4.2;0.5;0.12;95.4
5;124;2.43;16.67;4;0.6;0.3;92.7
5;197;1.98;17.67;5.9;0.4;0.33;94.8
5;197;1.98;20.67;5.9;0.5;0.27;95.1
5;175;2.19;13.83;5.4;0.4;0.26;91.8
5;175;2.19;13.83;5.4;0.4;0.26;91.8
6;121;2.22;14.33;4;0.5;0.23;102.6
6;171;2.28;19;5.2;0.4;0.3;92.4
6;171;2.28;19;5.2;0.4;0.3;92.4
6;164;1.98;13;4.9;0.4;0.36;95.4
6;137;2.22;14.67;4.2;0.4;0.44;98.1
6;137;2.22;14.67;4.2;0.4;0.44;98.1
5;107;1.92;12;3.5;0.7;0.18;108
5;182;1.98;19;5.4;0.4;0.28;97.2
6;143;1.89;11.67;4.4;0.5;0.19;99.3
5;165;2.16;16.67;5.2;0.4;0.24;100.2
5;133;2.49;7;4.2;0.5;0.23;92.7
5;169;2.19;18.67;5.2;0.7;0.22;97.2
5;132;2.43;13;4.2;0.6;0.26;89.7
5;161;2.43;16;4.9;0.6;0.19;96
5;116;2.1;4;3.7;0.5;0.2;97.5
5;163;2.16;16.67;4.9;0.4;0.23;102.3
5;103;2.28;12.67;3.5;0.5;0.18;108
5;103;2.28;12.67;3.5;0.5;0.18;108
5;133;2.49;16;4.2;0.6;0.17;93.6
5;211;1.98;25.67;6.4;0.5;0.25;97.2
5;144;1.95;3.33;4.4;0.5;0.39;100.5
6;152;1.86;15.67;4.7;0.4;0.26;94.2
5;185;2.28;19;5.7;0.5;0.48;97.2
5;185;2.28;19;5.7;0.5;0.48;97.2
5;190;2.22;22.33;5.7;0.7;0.33;91.8
5;190;2.22;22.33;5.7;0.7;0.33;91.8
5;190;2.22;22.33;5.7;0.7;0.33;91.8
5;190;2.22;22.33;5.7;0.7;0.33;91.8
5;190;2.22;22.33;5.7;0.7;0.33;91.8
6;114;1.68;6;3.7;0.7;0.3;96.3
6;99;2.1;2.33;3.2;0.4;0.35;93.9
6;99;2.1;2.33;3.2;0.4;0.35;93.9
5;189;1.89;12.67;5.7;0.6;0.4;104.1
3;98;2.04;9.67;3.2;0.4;0.34;96.3
5;93;2.04;7.33;3.2;0.6;0.32;97.2
5;158;2.01;2.67;4.9;0.4;0.54;94.8
5;158;2.01;2.67;4.9;0.4;0.54;94.8
5;100;2.1;15.33;3.2;0.4;0.15;96
6;135;1.68;8.33;4.2;0.4;0.2;112.2
5;115;2.37;4.33;3.7;0.5;0.51;92.7
5;133;1.74;8.33;4.2;0.7;0.32;103.2
5;133;1.74;8.33;4.2;0.7;0.32;103.2
5;77;2.4;8;2.7;0.4;0.22;93
5;162;2.04;18.33;4.9;0.5;0.26;96.3
5;186;1.86;17.67;5.7;0.5;0.25;94.8
5;92;2.01;12;3;0.5;0.21;90.6
5;87;2.04;12.33;3;0.4;0.19;93.6
5;68;2.04;10.67;2.5;0.4;0.12;96
5;132;2.01;8.67;4.2;0.5;0.22;105
6;146;1.68;14;4.4;0.4;0.25;97.5
6;170;1.98;15;5.2;0.5;0.28;93.6
5;150;1.89;21;4.7;0.6;0.32;94.2
5;129;2.22;10.33;4.2;0.5;0.34;96.6
5;84;1.62;9.33;3;0.6;0.17;103.8
5;109;2.13;9.33;3.5;0.5;0.2;94.5
5;109;2.13;9.33;3.5;0.5;0.2;94.5
5;180;1.89;11.67;5.4;0.5;0.27;94.8
5;172;1.95;11.67;5.2;0.5;0.29;94.8
5;180;1.89;11.67;5.4;0.5;0.27;94.8
5;172;1.95;11.67;5.2;0.5;0.29;94.8
5;113;1.86;18;3.7;0.4;0.24;95.7
5;100;1.71;17.5;3.2;0.5;0.25;92.4
5;86;1.71;17.5;3;0.5;0.25;92.4
5;102;2.22;16;3.5;0.4;0.28;90.3
5;167;1.83;16.67;5.2;0.5;0.3;95.7
5;167;1.83;16.67;5.2;0.5;0.3;95.7
5;141;2.04;22.67;4.4;0.7;0.24;93
5;119;2.37;21;3.7;0.5;0.36;88.2
5;73;1.8;7.33;2.5;0.4;0.2;94.5
5;73;1.8;7.33;2.5;0.4;0.2;94.5
5;73;1.8;7.33;2.5;0.4;0.2;94.5
5;73;1.8;7.33;2.5;0.4;0.2;94.5
5;149;1.92;16;4.7;0.5;0.31;98.1
6;164;1.89;15.67;4.9;0.5;0.3;96.6
6;105;1.71;16.67;3.5;0.5;0.25;96
6;62;2.04;8.67;2.2;0.4;0.17;90
5;20;2.7;3.33;1;0.4;0.2;94.2
5;20;2.7;3.33;1;0.4;0.2;94.2
6;117;1.98;19.83;3.7;0.4;0.16;94.8
6;62;2.04;8.67;2.2;0.4;0.17;90
5;142;2.19;20.67;4.4;0.5;0.28;91.8
5;142;2.19;20.67;4.4;0.5;0.28;91.8
6;104;1.83;13.67;3.5;0.4;0.25;94.2
5;132;2.19;20.67;4.2;0.5;0.28;91.8
5;74;2.49;2;2.5;0.5;0.18;95.4
5;175;2.07;19.67;5.4;0.5;0.54;97.8
5;97;1.77;4;3.2;0.4;0.44;103.8
5;77;2.43;10;2.7;0.4;0.28;97.8
5;77;2.43;10;2.7;0.4;0.28;97.8
5;80;2.22;10.33;2.7;0.4;0.25;95.7
5;85;2.22;7;3;0.4;0.24;93.9
5;85;2.22;7;3;0.4;0.24;93.9
5;146;2.13;17;4.4;0.6;0.2;96.3
5;182;2.04;23;5.4;0.5;0.25;96.6
6;144;1.8;18.33;4.4;0.4;0.21;100.2
5;185;2.01;21.33;5.7;0.5;0.24;94.5
5;207;2.07;21.33;6.2;0.6;0.27;95.4
6;184;2.13;17.33;5.7;0.5;0.32;93
6;184;2.13;17.33;5.7;0.5;0.32;93
5;216;2.07;17.67;6.4;0.5;0.54;96
6;177;2.19;16.33;5.4;0.5;0.32;96
5;54;2.49;4;2;0.4;0.2;93.9
5;111;2.13;11;3.7;0.4;0.15;98.4
5;149;1.83;8;4.7;0.8;0.36;94.5
5;132;3;6.33;4.2;0.4;0.2;90
5;107;2.04;13.33;3.5;0.4;0.15;102
5;117;2.22;11;3.7;0.6;0.31;99.3
5;58;1.77;6.67;2.2;0.6;0.13;102.9
5;172;2.16;25.33;5.2;0.4;0.46;94.8
5;172;2.16;25.33;5.2;0.4;0.46;94.8
5;148;2.1;13.33;4.7;0.5;0.3;92.1
5;148;2.1;13.33;4.7;0.5;0.3;92.1
5;134;1.83;20.33;4.2;0.6;0.26;92.4
5;124;2.1;11.67;4;0.4;0.23;96.6
5;124;2.1;11.67;4;0.4;0.23;96.6
5;143;1.92;11.33;4.4;0.5;0.24;99.3
5;126;2.22;19;4;0.4;0.11;94.8
6;116;2.19;4.67;3.7;0.4;0.34;97.5
5;110;2.31;14.67;3.5;0.5;0.2;93.3
5;153;2.1;14;4.7;0.5;0.2;99
5;115;2.16;11.67;3.7;0.5;0.27;88.2
5;137;2.16;12.33;4.2;0.4;0.31;92.7
5;68;2.4;3.83;2.5;0.4;0.32;97.2
5;154;2.19;12.67;4.7;0.4;0.24;90.9
5;154;2.19;12.67;4.7;0.4;0.24;90.9
5;154;2.19;12.67;4.7;0.4;0.24;90.9
5;169;1.95;17.67;5.2;0.5;0.14;97.5
6;102;1.8;9.67;3.5;0.5;0.41;102.6
5;64;2.4;5.33;2.2;0.5;0.19;94.5
5;225;1.89;16.67;6.7;0.6;0.6;95.7
5;72;2.19;8;2.5;0.5;0.15;94.2
5;99;2.82;5.67;3.2;0.7;0.29;93.6
5;136;2.19;10.33;4.2;0.6;0.19;99.6
5;127;1.98;13.33;4;0.4;0.16;91.8
5;94;2.37;5.67;3.2;0.5;0.14;99.9
5;88;2.49;8;3;0.5;0.21;85.5
5;190;2.37;23;5.7;0.5;0.16;94.5
5;171;2.19;18.33;5.2;0.6;0.22;99.6
5;171;2.19;18.33;5.2;0.6;0.22;99.6
5;116;2.07;3.33;3.7;0.7;0.28;94.8
5;180;2.19;11.67;5.4;0.5;0.25;91.2
5;180;2.19;11.67;5.4;0.5;0.25;91.2
5;180;2.19;11.67;5.4;0.5;0.25;91.2
5;180;2.19;11.67;5.4;0.5;0.25;91.2
5;190;1.89;22.33;5.7;0.3;0.23;96.9
5;142;2.16;18.67;4.4;0.4;0.26;90.9
5;108;2.55;9.67;3.5;0.4;0.17;98.4
5;128;2.16;6;4;0.4;0.08;103.8
5;128;2.16;6;4;0.4;0.08;103.8
5;54;1.86;6.67;2;0.4;0.27;99.6
5;108;2.13;5.67;3.5;0.6;0.64;99.3
5;111;2.67;5.67;3.7;0.3;0.32;93.9
5;111;2.67;5.67;3.7;0.3;0.32;93.9
5;200;1.98;17.33;5.9;0.5;0.31;93.6
5;155;2.7;2.33;4.7;0.5;0.43;93.3
5;158;2.79;9.33;4.9;0.4;0.2;94.8
5;67;2.25;11;2.5;0.4;0.22;94.2
6;179;2.28;15;5.4;0.5;0.27;100.2
5;158;2.19;13.67;4.9;0.4;0.24;101.1
5;143;2.31;12;4.4;0.7;0.26;95.7
5;135;2.04;9.67;4.2;0.4;0.33;94.2
5;107;2.34;7;3.5;0.4;0.27;94.5
5;81;2.46;5.67;2.7;0.6;0.17;94.2
5;109;2.04;1.67;3.5;0.4;0.32;95.7
5;109;2.04;1.67;3.5;0.4;0.32;95.7
6;118;1.95;14.67;3.7;0.4;0.22;99
6;118;1.95;14.67;3.7;0.4;0.22;99
6;118;1.95;14.67;3.7;0.4;0.22;99
6;73;1.71;6.67;2.5;0.6;0.33;101.4
6;118;1.95;14.67;3.7;0.4;0.22;99
